-2	3.762195691
-1.97896958	3.68674767
-1.960671124	3.622428555
-1.940092596	3.551542999
-1.919377661	3.481706535
-1.89876118	3.413685486
-1.879647063	3.351918132
-1.859855502	3.289251873
-1.839387041	3.225797364
-1.818984223	3.163891409
-1.797997417	3.101587454
-1.779512226	3.04784256
-1.75870228	2.988583823
-1.737806886	2.930383976
-1.717670303	2.875508575
-1.699384356	2.826687225
-1.677640596	2.769862803
-1.659220779	2.722750737
-1.637794153	2.669109468
-1.618827959	2.622651069
-1.598019038	2.572763615
-1.578204024	2.526294804
-1.557529136	2.478866645
-1.538543134	2.436246595
-1.518064167	2.391259189
-1.496792275	2.345591564
-1.478275031	2.306702606
-1.4582759	2.265589519
-1.437614841	2.224067162
-1.417402025	2.184364527
-1.397845086	2.146799851
-1.376130441	2.106052084
-1.356618866	2.070286022
-1.335786094	2.032967833
-1.316908508	1.999914458
-1.296270319	1.964593499
-1.276851392	1.932123618
-1.256553017	1.898961902
-1.236707646	1.867296807
-1.215931382	1.834934175
-1.19592137	1.804514076
-1.175458243	1.774152319
-1.155164561	1.744775737
-1.136516774	1.718415519
-1.115144307	1.688938123
-1.096028517	1.663227197
-1.075647098	1.63648324
-1.05613948	1.611522736
-1.034478776	1.58452545
-1.015722199	1.561748862
-0.9944333156	1.536562535
-0.9750308096	1.514214813
-0.9538075174	1.49042243
-0.9354954054	1.470433549
-0.9146400474	1.448268756
-0.8944948012	1.427456895
-0.8743627154	1.407237389
-0.8543046919	1.387659508
-0.8350352107	1.369377204
-0.8142043912	1.350185301
-0.7943511097	1.332439445
-0.7734564659	1.314329885
-0.7545417817	1.298431434
-0.7336375148	1.281400856
-0.7136148697	1.265613677
-0.6936409604	1.250370487
-0.6727781347	1.234981479
-0.6535627106	1.221283353
-0.6338834878	1.207721966
-0.6121552876	1.193291694
-0.5924821821	1.180712427
-0.5723627467	1.16832039
-0.5519017992	1.156203032
-0.5330942068	1.145491908
-0.5130459224	1.134520287
-0.4931502468	1.124083017
-0.4718680583	1.113410843
-0.4530874488	1.104412147
-0.4314185242	1.094513347
-0.4118639904	1.086021731
-0.3925158012	1.078028468
-0.3717102822	1.069883379
-0.3508206006	1.062171287
-0.3318140834	1.055557239
-0.3116300064	1.048950862
-0.29193232	1.042915735
-0.2705798201	1.036830607
-0.2521039711	1.031946872
-0.2308837867	1.026772275
-0.2109356979	1.022329544
-0.1911802858	1.018330681
-0.1714091582	1.014726554
-0.1512438595	1.011459171
-0.1298689807	1.008444835
-0.1102703099	1.006085934
-0.09092390533	1.004136427
-0.07024291719	1.002468048
-0.04960694975	1.001230677
-0.03108494352	1.000483176
-0.009144291457	1.000041809
0.009214628744	1.000042455
0.03068744804	1.000470897
0.05118117387	1.001310042
0.06947962995	1.002414681
0.09005815759	1.004057977
0.1107730931	1.006141615
0.1313895741	1.008644035
0.1505036911	1.011347075
0.1702952521	1.014535313
0.1907637128	1.018250643
0.2111665309	1.022378624
0.2321533371	1.027068832
0.2506385274	1.03157461
0.2714484736	1.037068917
0.2923438673	1.043037681
0.3124804511	1.049220576
0.3307663982	1.055203768
0.352510158	1.062777768
0.3709299747	1.069586931
0.3923566004	1.077964376
0.4113227948	1.085792636
0.432131716	1.094830943
0.4519467298	1.103878154
0.4726216181	1.113780083
0.4916076195	1.123292395
0.5120865869	1.134006748
0.5333584786	1.145639598
0.5518757228	1.156187899
0.5718748539	1.168025779
0.5925359132	1.180746159
0.6127487288	1.1936783
0.6323056673	1.206654978
0.6540203132	1.221604303
0.6735318882	1.23552807
0.6943646593	1.250914036
0.7132422462	1.265324704
0.733880435	1.281595532
0.7532993622	1.297403457
0.7735977365	1.31445039
0.7934431075	1.331640439
0.8142193719	1.350198892
0.8342293837	1.368623783
0.854692511	1.388032725
0.8749861932	1.407854974
0.8936339795	1.426580554
0.915006447	1.448652696
0.9341222368	1.468954601
0.9545036557	1.491192129
0.9740112742	1.513056353
0.9956719775	1.538008774
1.014428555	1.560198303
1.035717438	1.586049122
1.055119944	1.610235159
1.076343236	1.637385419
1.094655348	1.66140378
1.115510706	1.689436932
1.135655953	1.717213174
1.155788038	1.745667506
1.175846062	1.774720791
1.195115543	1.803304238
1.215946363	1.834957223
1.235799644	1.865865695
1.256694288	1.899189978
1.275608972	1.930071129
1.296513239	1.965004345
1.316535884	1.99926923
1.336509793	2.034249325
1.357372619	2.071652982
1.376588043	2.10690047
1.396267266	2.143805182
1.417995466	2.185517388
1.437668572	2.224173906
1.457788007	2.264597926
1.478248955	2.306648403
1.497056547	2.346152363
1.517104831	2.389176494
1.537000507	2.432822464
1.558282695	2.480576581
1.577063305	2.523650037
1.59873223	2.574454867
1.618286763	2.621339313
1.637634953	2.668715528
1.658440472	2.720775465
1.679330153	2.774230967
1.69833667	2.82391881
1.718520747	2.877802435
1.738218434	2.931517822
1.759570934	2.991031353
1.778046783	3.04362664
1.799266967	3.1053173
1.819215056	3.164584384
1.838970468	3.224520063
1.858741596	3.285763425
1.878906894	3.349551048
1.900281773	3.418652547
1.919880444	3.483383761
1.939226848	3.548593989
1.959907837	3.6197721
1.980543804	3.692338432
2	3.762195691
