0	0
0.1369555585	0.5465390124
0.2561198577	1.016106544
0.3901325751	1.53106567
0.5250336158	2.028759895
0.6592934954	2.496969193
0.7837695903	2.901632397
0.9126573766	3.286053088
1.04595331	3.642161148
1.178821761	3.951291411
1.315493294	4.218253733
1.435873656	4.408608864
1.57139343	4.571392896
1.707469662	4.67949385
1.773036994	4.711893892
1.838604326	4.731664094
1.898145745	4.73883951
1.957687164	4.735947129
2.02848767	4.719712768
2.099288176	4.689993705
2.219242807	4.610311827
2.358778559	4.474610188
2.482291344	4.319985572
2.617804444	4.118296581
2.746844961	3.900570854
2.881485204	3.65303837
3.005126977	3.413254497
3.138491332	3.147795281
3.277019417	2.87197988
3.397608521	2.637923633
3.527848057	2.397681017
3.662398242	2.169660997
3.794029348	1.972656087
3.921389212	1.811984886
4.062800626	1.673802066
4.189865071	1.590178061
4.25769928	1.56250723
4.325533488	1.547233516
4.387001363	1.544420706
4.448469238	1.552344636
4.515669861	1.573530524
4.582870484	1.60799789
4.709331582	1.709345604
4.841519868	1.866497311
4.970758079	2.070334182
5.106058509	2.335535339
5.236368904	2.638864605
5.369630105	2.994587896
5.501787835	3.388971191
5.623227063	3.783975469
5.762410123	4.269752
5.886897112	4.728906504
6.019626206	5.238071017
6.146664885	5.738374654
6.283185295	6.283185257
